Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Djibouti,DJI,912.456036,933.862812,955.287388,972.855364,985.21984,1054.249475,1069.395491,1118.821107,1200.006823,1234.04644,1221.999956,1230.304169,1257.473482,1277.670096,1269.193209,1307.523222,1305.722785,1349.493447,1358.596909,1356.538371,1415.112033,1376.49825,1405.544167,1477.726884,1329.890501,1382.482818,1340.937804,1349.732889,1367.777974,1388.224359,1394.763044,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Dominica,DMA,189.257789,190.348779,188.233568,192.004058,197.335647,197.002659,173.618758,186.178556,178.688855,178.801653,192.511952,206.427936,167.296621,183.878805,204.440589,212.491674,218.088759,230.066444,229.438029,227.268314,236.504999,217.130177,232.363256,237.702734,244.944213,247.524891,247.984768,231.784244,231.66652,241.979596,230.526372,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Dominican Republic,DOM,15759.75316,16874.12935,18348.35695,18843.71024,20822.30564,21327.06034,22233.01579,23888.38264,25843.32629,26440.84756,27147.79163,27952.67788,30390.63354,28053.07909,27343.39745,28593.15641,30585.65002,31781.46154,31936.61485,31417.87007,32784.70389,33166.71838,33969.17568,33736.58828,34091.50908,36494.27567,37760.74806,37021.07534,39252.48133,39753.30481,37052.66519,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Ecuador,ECU,37539.07263,38265.31568,40794.31173,42457.59219,45716.10564,48186.32589,52296.35324,54192.21539,52480.16543,49640.84628,49011.80013,54244.72247,53839.92062,55058.53217,59345.88662,61061.50366,63577.6992,63144.88718,64893.57416,68299.05043,71886.09941,72121.77209,71955.86528,75080.53196,76784.74275,75114.76093,74097.77605,72729.71647,73972.27038,74113.4694,68056.47202,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,"Egypt, Arab Rep.",EGY,138196.7387,143661.8291,146170.6846,151742.1132,147994.6741,157510.1814,164886.5238,173535.0418,179274.1451,188735.6202,187899.2888,200791.2182,206143.095,211276.0426,224219.9849,244648.1342,255608.9857,270581.1905,279820.6817,286971.6765,289376.1877,296697.0157,307219.1231,304353.4118,310051.0097,316217.8249,327455.6758,337741.6636,331356.7922,307452.9495,299778.6515,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,El Salvador,SLV,6857.134022,7644.197374,8018.712826,8494.925478,9107.74773,9377.296012,9324.391689,10188.04367,10300.38794,10509.26372,10116.5256,10759.78866,10998.61752,11571.98069,11924.52645,12313.42481,12797.44821,13369.6539,12813.46089,12437.63759,12188.34908,12098.14912,12254.75355,11477.78489,11777.42223,12218.54067,12171.42074,11280.12151,11641.82258,12495.49105,11063.80963,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Equatorial Guinea,GNQ,179.349286,326.149435,2078.686884,2261.324333,2430.357181,2615.27483,2972.842443,4545.999855,5796.209768,7441.10198,6704.651693,8968.012856,8248.394619,9382.848682,13195.90025,13658.06411,13534.65603,14205.20024,13328.71466,12692.62428,12842.35769,12206.72611,11882.63143,11739.98675,13756.70787,12673.56899,12361.18175,11334.9762,10907.31395,10292.5386,9542.961347,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Eritrea,ERI,3678.342635,3689.973806,4404.856322,3974.610767,4162.092179,4282.402952,4839.008862,5336.760172,5283.383681,5446.207491,5540.779701,5270.561594,5219.221887,5362.393979,5403.726672,5386.662965,5191.732235,5490.096505,5431.007274,5476.340344,5413.118314,5719.456724,5786.202034,5808.125444,5848.573954,5864.299964,5934.573265,5994.222366,6129.880168,6179.328169,6242.48957,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Estonia,EST,39142.67466,36319.34759,27199.00449,22155.88877,22091.90023,19788.75837,20682.92619,21025.0668,19584.81526,18629.23901,18060.79141,18335.58763,17892.45283,19781.36368,19914.25934,19903.68604,19200.40872,22931.85794,20663.03742,17144.33241,21672.08663,21637.86275,20163.71941,22029.62753,20799.44491,17592.51222,18996.67903,19899.03282,18817.84752,13174.99211,10198.8019,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Eswatini,SWZ,2831.398118,2856.432291,2717.849265,2436.874538,3117.299912,3106.035885,2836.298769,2851.126152,2864.179836,2913.63592,2737.111904,2646.223337,2661.21447,2655.352103,2645.750936,2671.164469,2610.184842,2722.417316,2696.94099,2723.468163,2595.686637,2568.66529,2577.664844,2754.543697,2783.518951,2803.297504,2895.568355,2897.502606,2924.752157,3052.193508,3000.932259,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Ethiopia,ETH,66869.2446,67267.12296,68107.43099,62225.60217,63430.02449,64227.5113,67529.99301,69688.65831,75528.14041,75094.53771,72193.42532,75985.98081,85285.46161,83434.23021,85582.9044,88879.1606,93800.64322,103681.3521,107780.264,112226.6244,116922.7292,116512.5094,122116.4452,126731.6201,133087.9879,136449.738,142550.0688,145745.4962,148723.7191,159695.3463,167300.0199,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Fiji,FJI,1727.324622,1748.561899,1794.707675,1853.265052,1898.376828,1961.358185,2010.545909,1990.833933,1951.370957,1929.77318,1963.529304,2203.484521,2026.023837,2140.737753,2461.96957,2207.550466,2327.229266,2265.976067,2026.533967,1906.155967,2262.550668,2192.642168,2137.228768,2220.025068,1796.428168,1874.148768,1805.08636,1995.340253,2076.756546,2187.528938,1764.367631,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Finland,FIN,70363.50265,70256.00449,67147.76841,68390.99577,75036.46206,71050.01252,77500.6399,75586.72583,71941.48472,71126.37484,69643.62462,75434.07909,77694.15474,85919.67371,81847.43056,69486.61523,81097.23891,79087.17353,70814.87076,67296.43023,75320.42652,67632.7565,61976.2554,62745.61025,58686.81708,55210.20911,57902.35336,55043.07473,56199.93179,52762.97326,47740.49323,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,France,FRA,496236.894,521271.9651,506713.6172,487761.4056,482039.2237,490704.3706,510435.8557,501104.4808,517141.0158,507981.4006,506377.7308,511552.3445,504638.6122,509781.811,508080.5046,509361.4599,499562.6625,492867.6926,486835.1646,468967.6445,472918.3176,456763.7362,460350.4426,461319.7706,427859.1918,433262.6025,433665.791,436922.6199,422400.0351,412999.0434,376006.2454,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Gabon,GAB,12620.26561,13773.80233,13806.66616,13980.54808,15174.10841,16436.70599,17396.39877,17339.55515,18356.84812,17203.2982,16493.89658,16444.97973,15758.12767,17186.87802,16703.94716,16313.94441,14905.24079,14211.08226,14842.91124,14663.47882,15516.97679,15465.15359,15095.37889,15166.74369,15495.27609,15883.7891,16279.23307,14608.84924,14021.11591,15094.36318,14849.25845,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,"Gambia, The",GMB,4274.708319,4431.46089,4541.888261,4662.164132,4195.891306,3722.906481,3465.17816,3119.091739,2875.345218,2553.513597,2289.008775,2071.33605,1846.437025,1752.2238,1661.633275,1525.00095,1613.754477,1665.306504,1807.114731,2164.346958,2207.514985,1894.617041,1976.030296,2042.643152,2180.820707,2404.624162,2296.791097,2344.612332,2214.207067,2391.425602,2453.329037,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Georgia,GEO,49720.01718,40275.4087,32649.02966,27123.61927,19963.16577,16901.5776,15384.0526,14567.08091,14082.65691,13830.49372,14245.23612,11788.71086,11230.13616,11755.44996,11831.40436,12381.25516,12740.83045,13507.824,12613.03964,13369.95408,13087.03193,14276.08739,15143.91575,16151.1902,16805.07456,17142.29722,17540.62774,17482.17546,17135.15848,17843.006,17669.44862,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Germany,DEU,1129742.508,1102401.924,1057016.111,1048504.185,1038938.472,1034567.005,1064635.361,1027509.572,1004641.363,966630.9135,959124.8436,977886.1022,961780.6029,963014.9421,946507.784,924531.5991,933322.6173,904886.8841,907720.9431,851247.2644,881692.6436,852005.882,865209.4228,881582.6541,840763.1258,845437.6348,848445.002,831156.0109,802489.7991,751652.422,692750.7552,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Ghana,GHA,11517.41337,11566.91355,11984.99103,12131.68951,12408.24089,12775.60428,13710.03035,14557.37062,17303.72079,16601.92196,16827.71163,16155.83018,17414.48934,17917.31924,16763.07205,19047.06675,20233.34212,20477.27483,20292.62514,21482.51174,23141.62425,25097.01492,26905.38139,29002.19025,28547.03992,30251.44399,30665.08959,32492.6113,34130.8132,36070.4143,39070.28751,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Greece,GRC,95288.73758,95359.65149,97434.53526,97796.47343,100418.2554,104841.0105,105926.8454,106999.7835,111010.4871,112117.9312,117890.194,118463.0903,118734.5681,121951.7383,122009.9986,124039.5174,122487.8583,126334.8302,121979.9986,115418.6914,108551.8706,105446.8603,101005.5609,93348.14063,90264.07466,88528.37065,87235.49873,86847.33102,84139.55801,78649.7728,69283.30669,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Grenada,GRD,1843.497447,1862.298005,1877.950864,1893.780823,1915.604581,1938.27124,1976.131787,2000.694234,2029.861682,2051.859229,2058.992176,2078.877429,2093.514582,2117.507535,2122.141488,2144.34314,2162.801271,2188.053502,2209.350132,2220.637163,2241.516194,2238.779194,2267.694495,2316.624995,2263.595295,2293.205796,2308.384661,2328.911027,2372.204092,2408.607157,2397.288523,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Guatemala,GTM,11294.17401,11659.49926,12864.00862,13508.12417,13710.71403,14743.43828,14563.56692,15104.90706,16845.85769,17354.28973,18676.57226,19365.96504,20544.86141,20791.59448,21237.73555,22582.88152,22605.31674,24086.53635,22882.91786,24253.11297,24360.44408,24954.82672,25661.46375,26770.76379,27986.60793,30899.84197,32299.46827,31729.51546,33500.81336,34769.23985,33165.68015,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Guinea,GIN,8284.744216,8600.701381,8930.504046,9289.810612,9702.978777,10116.76474,9605.427923,9912.618405,10919.65759,10691.86607,11372.67365,12294.21357,13441.6611,13581.84152,13617.70274,15052.44446,15350.8868,15758.00993,16334.34187,16844.42361,19133.89094,20419.66106,21658.74558,21727.8728,22242.30182,22730.85844,25596.38581,26121.37339,26413.05756,28653.67333,29745.6922,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Guinea-Bissau,GNB,1407.375898,1416.858548,1454.483899,1486.360349,1510.172999,1541.771149,1472.152207,1461.135865,1438.248423,1568.981181,1536.101439,1823.448202,1872.641866,1918.750729,1838.241193,1776.705057,1952.395496,1978.203635,1892.247674,2019.255614,2109.857653,2109.817741,2285.940729,2247.081317,2244.292204,2375.320292,2362.479252,2381.442511,2488.83697,2514.69303,2546.519289,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Guyana,GUY,2291.315889,2463.443742,2453.811094,2618.701746,2921.555698,3288.48285,3333.103584,3540.818218,3470.492252,3577.951887,3246.38673,3295.680874,3184.882119,3394.666764,3398.701109,3040.823088,2860.328066,3172.463045,3324.441023,3348.467902,3575.46518,3670.424541,3927.558503,4087.595464,4300.879425,4437.684387,4470.524055,4616.558322,4768.25759,5069.396758,5282.035926,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Haiti,HTI,5331.60407,5541.870894,5947.278917,5584.07354,5072.937963,5852.367146,6150.08596,6549.524474,6700.186187,6841.864701,7322.144215,7505.127981,7797.484446,7839.716412,7718.485077,7822.671543,7877.413521,8305.170899,8328.645478,8385.535456,8938.707434,9254.390676,9014.772317,9307.168359,9726.1116,10087.15494,10332.15075,10312.34705,10194.95506,10321.15836,10267.23377,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Honduras,HND,11334.65097,11449.43952,11759.80347,11563.53612,12250.29908,13014.74993,12607.23243,12631.28053,12880.97403,12184.85693,12537.80293,13417.02307,13825.0752,15578.00123,16180.89206,16194.44899,17235.76954,17962.59789,18186.86434,18031.89329,18084.03064,20100.2172,20635.38586,20637.24082,21060.37278,21850.19864,22037.22061,20955.29299,21043.05227,22120.91325,21147.29453,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Hungary,HUN,89525.12001,84485.68934,74595.23179,75067.14501,74793.07449,73083.45826,75300.01756,73615.44821,73545.28908,74338.1427,71353.1736,73476.09746,71855.04171,74626.82268,73505.9578,72819.17737,72091.27376,69922.36962,68556.38057,62717.91203,62677.52148,61921.44964,58042.78844,55683.30565,55974.26258,58909.76685,59654.94567,64674.46869,64259.82831,62093.73864,59596.52966,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Iceland,ISL,3347.741125,3228.127391,3026.235289,2987.350062,3069.254026,2998.699732,3256.398474,3227.017124,3372.125874,3341.505974,3379.409734,3260.358588,3320.273886,3291.271978,3350.723499,3290.410535,3769.111569,3796.564034,3687.409466,3357.714227,3237.18338,3043.706753,3032.881879,3200.271996,3260.884932,3310.731627,2843.253099,2896.350838,2918.513378,2848.394617,2653.430657,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,India,IND,1237962.799,1292414.844,1317324.226,1350479.311,1395751.177,1462173.984,1514073.876,1574518.527,1604186.819,1680581.157,1719664.722,1742348.302,1762141.225,1803992.147,1892154.676,1966216.303,2064473.083,2209296.069,2310910.823,2457277.941,2569051.744,2681723.455,2832703.035,2900894.985,3083573.891,3104049.558,3147642.844,3269577.732,3436071.569,3412419.303,3200820.626,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Indonesia,IDN,468362.6054,489484.4741,510546.5452,526825.2285,548354.0064,583641.5698,605935.7642,631411.0425,639261.3736,659940.6494,666121.1638,681089.5762,682865.7632,705534.9012,713132.3024,711329.9782,738257.4233,749377.001,742749.2517,762564.4916,788131.7963,858226.358,863277.5023,829244.3071,873788.9487,874598.9869,870044.0137,914633.3455,980509.8039,1020913.716,976487.6772,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,"Iran, Islamic Rep.",IRN,320858.7007,348259.5982,370067.468,377188.0714,408445.5739,418032.7872,433195.7471,450841.7484,452421.565,487703.9862,515091.7748,528521.1935,542457.7185,578105.2097,613251.4185,652633.9409,693677.4861,725947.8679,732454.9642,753555.7431,756069.3143,765898.4463,765329.9451,786882.8685,812674.1389,812279.2427,849361.6076,878974.7647,891700.9915,856657.5668,844649.4679,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Iraq,IRQ,103704.0345,59534.44655,84189.12197,110973.0364,126410.5936,124491.8372,122850.7067,152200.61,136147.8897,122759.6863,139558.9167,149502.589,138562.7883,118345.8338,134619.2703,130606.9208,130227.0479,125424.3413,141436.0044,151525.0474,167515.3092,177435.4573,201901.0445,214614.68,213140.503,220379.4837,239848.8803,255110.1837,268363.8209,285961.7366,261289.5283,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Ireland,IRL,56752.35957,57281.90281,57451.84703,58097.49299,59522.19711,60333.37856,61679.49081,63105.67616,66396.30726,68118.71876,71316.26098,73549.62596,72148.22791,73060.96073,72285.08463,73545.99123,74132.51295,72642.59746,71564.12425,66194.12967,64973.31016,61002.32595,62444.78301,61588.71639,61932.73433,63761.73336,66671.39759,65833.87287,63536.40425,61602.32693,59497.73471,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Israel,ISR,44103.52689,45176.47355,47974.48,52045.02255,55388.8302,59236.68446,62352.15501,65387.87508,66741.87615,68956.11392,73843.96949,73682.68714,75657.85739,76471.31764,77562.88982,76206.03959,80475.56842,83624.97415,84298.00767,83771.1408,89228.54643,89014.75001,95546.6129,87043.01639,85194.99147,87305.97286,87087.25003,88636.37571,85002.89328,87191.31386,83664.06603,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Italy,ITA,483327.0481,480876.6507,477878.151,471923.0354,467025.8298,492421.9235,488981.4852,492848.5978,504256.6015,511778.5323,517178.2688,515805.3063,525102.4007,543887.6027,555580.6633,556897.8378,544959.7886,538073.2137,523072.8123,474075.6134,482672.1703,472079.5591,453884.9483,421945.3474,402289.1041,413893.0962,409370.5756,404050.901,399052.2971,390001.3633,352128.8891,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Jamaica,JAM,8991.10227,8986.937676,9795.437182,9995.319789,10039.9985,10368.9108,10705.46543,10849.29816,11387.31759,11671.43032,11776.05935,11794.812,11969.55406,12394.63451,12303.46736,12260.05742,13469.94627,13394.26831,10990.33486,9241.648613,8845.542062,8929.297177,8402.191092,8860.981507,8670.429722,8561.597238,9060.687417,8764.789197,10165.89958,10009.78586,7432.636336,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Japan,JPN,1181858.796,1197301.917,1210392.356,1203795.866,1261541.759,1276848.512,1291666.873,1279691.17,1233321.324,1263286.111,1278174.014,1255890.173,1286295.876,1293013.863,1282942.055,1289536.108,1269044.943,1304489.065,1234744.142,1177229.097,1234821.371,1292827.395,1336335.204,1352163.653,1305365.322,1268751.648,1258297.359,1241560.823,1198175.185,1157544.668,1094556.256,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Jordan,JOR,18609.45169,19064.01435,21809.2472,22533.00836,23616.62991,23248.09038,22482.67588,21994.95629,21201.04399,20266.1661,20836.4549,20939.6314,21730.26889,22305.44619,23768.42968,25323.17278,26124.35458,27458.82247,26811.47676,27636.00414,27362.05323,28261.57121,32045.56699,32285.36098,34457.96826,34860.89684,35007.8348,36766.92085,35966.76761,34899.00556,33146.35261,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Kazakhstan,KAZ,298754.678,307282.2509,309834.7401,273388.7531,251578.0092,223074.2395,198138.0345,175508.4921,176224.0781,162373.7682,162133.7495,162079.9846,190192.2798,201454.3464,219781.2762,234299.3053,254147.1883,266717.2093,314334.1282,286740.2125,307085.8759,322212.4585,320318.4463,335321.5973,286216.0566,267016.6944,276330.7622,299615.3021,299700.6771,286967.6223,294805.9457,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Kenya,KEN,35102.28384,33825.46267,33807.3754,33571.35703,33918.00696,34206.23689,33553.59336,33179.87373,34507.22889,36433.91616,35347.18812,34713.54816,35592.6765,36601.44803,39145.91017,39565.8602,39978.99257,56560.65093,57644.9151,58120.16226,59566.78403,61508.38007,60591.00222,61498.93917,64589.02561,66551.27366,71983.95568,69774.597,70817.67523,78594.30095,80188.01667,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Kiribati,KIR,40.071883,40.941331,41.715578,45.819625,44.359073,47.42832,52.40919,50.965259,49.721329,50.677398,55.101068,54.827991,64.851414,67.929137,72.64646,84.033984,90.9665,81.500316,87.767433,82.829549,79.106865,79.586655,83.816646,90.342436,87.340126,88.522816,85.354927,102.097438,103.357249,104.45706,88.571671,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,"Korea, Dem. People's Rep.",PRK,154776.867,147115.6298,132622.9524,123097.6299,111868.5225,102843.1716,90944.85084,86609.64727,79953.98661,84186.87664,87411.18898,90358.71638,87882.89269,89585.91005,91723.68342,95342.67678,97621.07449,84767.18071,92865.68162,76160.38554,73580.61986,59412.86463,60849.24701,50080.81999,53733.95686,47459.54444,50975.94013,77903.97402,74192.7318,79306.40199,76079.90868,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,"Korea, Rep.",KOR,280644.328,308847.769,334281.1298,365954.432,394187.949,427133.5288,455229.9934,481132.9126,415883.3025,453766.5955,502291.3249,513662.9886,519073.4658,527071.8194,552731.2093,548063.1407,556372.9417,566265.5009,579146.0193,593082.0802,645046.5305,669063.4132,672464.7083,672869.5503,662402.3129,683376.3225,693722.7469,707446.3487,714466.5463,699175.6839,659329.6994,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Kuwait,KWT,39339.36468,10567.98737,32431.53757,46788.89807,54468.99797,54234.35467,54229.24657,56822.26568,61587.60878,64338.12619,70128.98759,73203.3538,74993.41761,80240.84842,85466.28902,94641.08153,98323.32973,96387.26364,103274.8605,103448.764,107627.9677,113298.5243,117824.2601,122083.3087,121302.6476,125805.1357,131400.6888,130517.5087,134809.5027,137496.5792,135896.7903,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Kyrgyz Republic,KGZ,32425.55016,30143.74033,22546.38847,17747.18631,12604.02105,9915.111684,10813.96103,10679.68318,10919.11523,9538.676977,9463.893925,8877.586977,9846.753928,10480.28628,10632.25813,10323.14048,10443.39447,11653.56625,12741.87634,12389.23032,12095.6822,13529.72303,16148.32206,15636.96519,16274.42821,16613.28524,16168.27247,15986.0521,18119.54822,16932.27455,16093.54198,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Lao PDR,LAO,6798.521481,6717.488259,7019.903166,7041.382504,7407.487038,7453.893234,7500.586971,7750.421453,7313.664946,7191.230791,7964.474717,8303.479686,8599.991955,8832.731624,9280.809493,9226.956162,9616.501071,10173.08698,10604.53669,11440.26159,12377.9376,12119.93157,13097.20573,14053.02819,14395.87406,19257.13492,26546.74763,29814.15084,30205.46266,29982.98087,30491.44478,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Latvia,LVA,25763.45465,24033.09027,21269.67002,18098.68599,15128.42336,13391.19548,13383.20212,12804.78345,12370.92172,11671.68729,10908.84958,11401.59019,11441.08179,11701.00995,11682.83699,11874.26318,12408.13996,12832.0173,12493.79279,11713.74072,12854.22932,12213.05601,12012.26721,11940.18079,11884.57289,11928.83139,11764.31672,11701.90069,12237.61476,12086.47033,11436.59559,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Lebanon,LBN,7272.535427,8775.931979,8839.002732,12245.55118,13186.86324,15483.91208,16526.02578,18744.17587,19102.28147,20082.28857,18914.12517,20239.55841,20216.84045,20909.8872,21469.86074,20887.88218,19950.31403,18884.74627,22677.60272,26142.04016,25240.22771,25928.66787,28569.79313,28548.95469,30738.15285,32882.9577,33992.81229,35779.79728,34289.86847,34132.38906,28947.43775,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Lesotho,LSO,2968.466485,3016.594818,3227.292851,3234.879384,3236.214117,3193.69145,3210.990912,3326.279873,3149.855235,3696.363297,3640.151058,3638.687645,3485.839832,3566.594318,3538.510805,3733.837092,3701.045198,3792.326405,3759.410411,3880.463218,3921.741124,4692.885375,4733.792526,3920.397077,4047.125728,3835.802779,3792.343497,4227.946916,3952.152334,3846.161753,4013.753971,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Liberia,LBR,842.896991,726.434392,759.181293,748.977894,741.277595,748.987296,757.086367,816.052637,876.101408,791.274679,827.85035,848.693287,843.235523,902.68996,986.032297,1089.925333,1164.451722,1162.58541,1097.349398,1358.928286,1385.289874,1539.893062,1671.189649,1640.048137,2026.934224,2214.130412,2252.354607,2130.949002,2015.124597,2142.257192,2155.394887,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Libya,LBY,80127.40463,84389.27156,75887.61878,83598.84941,97770.11664,105855.5977,108690.7137,101098.755,100720.2154,98658.63116,102689.1765,98936.53022,98302.78124,107032.5411,110329.7824,119486.3473,121779.1548,117701.74,122299.6365,119680.6484,126229.1078,70056.8579,124549.1409,108118.018,92388.51843,82792.48703,79813.73022,100218.2488,109310.5031,114301.1899,75370.28088,..,..
